Date,TAI,TAI_1,TAI_2,TAI_3,TAI_4,DCFM SMOOTHBYFILTER,O2,TAO,TAO_R1,TAO_R2,TAO_R3,TAO_R4,TWI,TWO
17:06:34 03-09-2025,110.131965637207,110.131965637207,0,0,0,36.7000007629395,9.32548332214355,110.296806335449,0,0,0,0,32,32
17:07:34 03-09-2025,110.241859436035,110.241859436035,0,0,0,37.4000015258789,9.4399528503418,110.186912536621,0,0,0,0,32,32
17:08:34 03-09-2025,109.58251953125,109.58251953125,0,0,0,37.5999984741211,9.53152847290039,109.692405700684,0,0,0,0,32,32
17:09:34 03-09-2025,109.58251953125,109.58251953125,0,0,0,36.4000015258789,9.60784149169922,109.637466430664,0,0,0,0,32,32
17:10:34 03-09-2025,109.417686462402,109.417686462402,0,0,0,38,9.64599800109863,109.362739562988,0,0,0,0,32,32
17:11:34 03-09-2025,109.912185668945,109.912185668945,0,0,0,38.9000015258789,9.66889190673828,109.417686462402,0,0,0,0,32,32
17:12:34 03-09-2025,124.252853393555,0,0,0,124.252853393555,37.5999984741211,10.401496887207,124.088027954102,0,0,0,0,32,32
17:13:34 03-09-2025,128.373748779297,0,0,0,128.373748779297,34,11.2180461883545,128.978134155273,0,0,0,0,32,32
17:14:34 03-09-2025,128.978134155273,0,0,0,128.978134155273,35.7000007629395,12.0193328857422,130.406707763672,0,0,0,0,32,32
17:15:34 03-09-2025,130.186935424805,0,0,0,130.241882324219,36.0999984741211,12.8282508850098,131.395721435547,0,0,0,0,32,32
17:16:34 03-09-2025,131.560562133789,0,0,0,131.560562133789,36.7000007629395,13.4692783355713,132.439682006836,0,0,0,0,32,32
17:17:34 03-09-2025,131.505615234375,0,0,0,131.505615234375,37.0999984741211,13.9805755615234,132.879241943359,0,0,0,0,32,32
17:18:34 03-09-2025,132.384735107422,0,0,0,132.384735107422,33.5999984741211,14.4079284667969,133.483642578125,0,0,0,0,32,32
17:19:34 03-09-2025,132.49462890625,0,0,0,132.49462890625,34.0999984741211,14.6444988250732,134.033081054688,0,0,0,0,32,32
17:20:34 03-09-2025,133.318801879883,0,0,0,133.318801879883,33.4000015258789,14.8887004852295,134.582534790039,0,0,0,0,32,32
17:21:34 03-09-2025,134.19792175293,0,0,0,134.19792175293,34.5,15.0031700134277,134.747375488281,0,0,0,0,32,32
17:22:34 03-09-2025,133.263854980469,0,0,0,133.263854980469,35.4000015258789,15.1557960510254,135.186935424805,0,0,0,0,32,32
17:23:34 03-09-2025,133.428695678711,0,0,0,133.428695678711,35.2999992370605,15.2778968811035,135.296829223633,0,0,0,0,32,32
17:24:34 03-09-2025,127.110000610352,0,0,127.110000610352,0,44.7999992370605,3.37306976318359,128.373748779297,0,0,0,0,32,32
17:25:34 03-09-2025,133.263854980469,0,0,133.263854980469,0,43.5,6.60874080657959,132.769348144531,0,0,0,0,32,32
17:26:34 03-09-2025,134.033081054688,0,0,134.088027954102,0,42.7999992370605,8.50130271911621,134.252868652344,0,0,0,0,32,32
17:27:34 03-09-2025,134.47265625,0,0,134.47265625,0,42.0999984741211,9.54679107666016,134.747375488281,0,0,0,0,32,32
17:28:34 03-09-2025,134.802322387695,0,0,134.802322387695,0,43.9000015258789,10.2488708496094,135.186935424805,0,0,0,0,32,32
17:29:34 03-09-2025,135.077041625977,0,0,135.077041625977,0,41.9000015258789,10.8288497924805,135.296829223633,0,0,0,0,32,32
17:30:34 03-09-2025,135.956161499023,0,0,135.956161499023,0,33.0999984741211,11.3096218109131,135.901214599609,135.901214599609,0,0,0,32,32
17:31:34 03-09-2025,136.066055297852,0,0,136.066055297852,0,26.5,11.6148738861084,136.395721435547,136.340774536133,0,0,0,32,32
17:32:34 03-09-2025,135.901214599609,0,0,135.901214599609,0,34.5999984741211,11.8819694519043,136.17594909668,136.17594909668,0,0,0,32,32
17:33:34 03-09-2025,135.956161499023,0,0,135.956161499023,0,36.2000007629395,12.095645904541,136.17594909668,136.066055297852,0,0,0,32,32
17:34:34 03-09-2025,135.956161499023,0,0,135.901214599609,0,45,12.294059753418,136.230895996094,136.285842895508,0,0,0,32,32
17:35:34 03-09-2025,136.725402832031,0,0,136.725402832031,0,36.4000015258789,12.4390544891357,136.615509033203,136.670455932617,0,0,0,32,32
17:36:34 03-09-2025,136.615509033203,0,0,136.615509033203,0,38,12.5611553192139,136.725402832031,136.780349731445,0,0,0,32,32
17:37:34 03-09-2025,136.450668334961,0,0,136.450668334961,0,37.0999984741211,12.6679935455322,136.505615234375,136.560562133789,0,0,0,32,32
17:38:34 03-09-2025,136.395721435547,0,0,136.395721435547,0,38.2999992370605,12.7748317718506,136.560562133789,136.560562133789,0,0,0,32,32
17:39:35 03-09-2025,136.066055297852,0,0,136.066055297852,0,27.2000007629395,12.8587760925293,136.560562133789,136.560562133789,0,0,0,32,32
17:40:35 03-09-2025,106.670425415039,0,106.61548614502,0,0,45.5999984741211,6.97504329681396,107.329772949219,0,0,0,0,32,32
17:41:35 03-09-2025,108.813285827637,0,108.813285827637,0,0,49.7999992370605,8.8599739074707,110.077026367188,0,0,0,0,32,32
17:42:35 03-09-2025,113.59351348877,0,113.59351348877,0,0,47.5999984741211,10.1267700195313,114.088020324707,0,0,0,0,32,32
17:43:35 03-09-2025,117.274826049805,0,117.274826049805,0,0,49.7999992370605,10.8441123962402,117.934173583984,0,0,0,0,32,32
17:44:35 03-09-2025,121.230880737305,0,121.780334472656,0,0,46.9000015258789,11.2104148864746,121.615493774414,0,0,0,0,32,32
17:45:35 03-09-2025,125.077041625977,0,125.077041625977,0,0,48,11.3935661315918,125.077041625977,0,0,0,0,32,32
17:46:35 03-09-2025,127.439682006836,0,127.439682006836,0,0,46.9000015258789,11.4927730560303,127.879241943359,0,0,0,0,32,32
17:47:35 03-09-2025,129.417694091797,0,129.417694091797,0,0,45.5999984741211,11.5385608673096,129.85725402832,0,0,0,0,32,32
17:48:35 03-09-2025,131.560562133789,0,131.615509033203,0,0,46,11.5614547729492,131.83528137207,0,0,0,0,32,32
17:49:35 03-09-2025,132.879241943359,0,132.879241943359,0,0,44.7000007629395,11.576717376709,133.428695678711,0,0,0,0,32,32
17:50:35 03-09-2025,133.923202514648,0,133.923202514648,0,0,46.5,11.5614547729492,134.527587890625,0,0,0,0,32,32
17:51:35 03-09-2025,135.241882324219,0,135.241882324219,0,0,42.7999992370605,11.576717376709,135.571548461914,0,0,0,0,32,32
17:52:35 03-09-2025,136.011108398438,0,136.011108398438,0,0,44.2000007629395,11.576717376709,136.560562133789,0,0,0,0,32,32
17:53:35 03-09-2025,136.670455932617,0,136.670455932617,0,0,46.7999992370605,11.5690860748291,137.000122070313,0,0,0,0,32,32
17:54:35 03-09-2025,137.274841308594,0,137.274841308594,0,0,47,11.5614547729492,137.549575805664,0,0,0,0,32,32
17:55:35 03-09-2025,137.879241943359,0,137.879241943359,0,0,42.7000007629395,11.576717376709,138.318801879883,0,0,0,0,32,32
17:56:35 03-09-2025,138.099029541016,0,138.099029541016,0,0,41.9000015258789,11.5614547729492,138.373748779297,0,0,0,0,32,32
17:57:35 03-09-2025,138.208908081055,0,137.934188842773,0,0,43.7999992370605,11.576717376709,138.703414916992,0,0,0,0,32,32
17:58:35 03-09-2025,138.978149414063,0,138.978149414063,0,0,44,11.5614547729492,138.978149414063,0,0,0,0,32,32
17:59:35 03-09-2025,138.868255615234,0,138.868255615234,0,0,46.2000007629395,11.5614547729492,139.142974853516,0,0,0,0,32,32
18:00:35 03-09-2025,139.252868652344,0,139.252868652344,0,0,43.5999984741211,11.5538234710693,139.692428588867,0,0,0,0,32,32
18:01:35 03-09-2025,139.637481689453,0,139.637481689453,0,0,45.5,11.5385608673096,139.912216186523,0,0,0,0,32,32
18:02:35 03-09-2025,139.362762451172,0,139.362762451172,0,0,44.7000007629395,11.5156669616699,139.802322387695,0,0,0,0,32,32
18:03:35 03-09-2025,139.637481689453,0,139.637481689453,0,0,44.5,11.5385608673096,140.022109985352,0,0,0,0,32,32
18:04:35 03-09-2025,139.582550048828,0,139.582550048828,0,0,45.5,11.5232982635498,140.022109985352,0,0,0,0,32,32
18:05:35 03-09-2025,139.582550048828,0,139.582550048828,0,0,43.7000007629395,11.5461921691895,140.077041625977,0,0,0,0,32,32
18:06:35 03-09-2025,139.692428588867,0,139.692428588867,0,0,45,11.5385608673096,140.186935424805,0,0,0,0,32,32
18:07:35 03-09-2025,139.527603149414,0,139.527603149414,0,0,46.7999992370605,11.5309295654297,140.241882324219,0,0,0,0,32,32
18:08:35 03-09-2025,140.296829223633,0,140.296829223633,0,0,42,11.5156669616699,140.296829223633,0,0,0,0,32,32
18:09:35 03-09-2025,140.406723022461,0,140.406723022461,0,0,45.2999992370605,11.5232982635498,140.626495361328,0,0,0,0,32,32
18:10:35 03-09-2025,139.582550048828,0,139.582550048828,0,0,43.0999984741211,11.5232982635498,140.351776123047,0,0,0,0,32,32
18:11:35 03-09-2025,139.637481689453,0,139.637481689453,0,0,42.9000015258789,11.5156669616699,140.406723022461,0,0,0,0,32,32
18:12:35 03-09-2025,140.131988525391,0,140.131988525391,0,0,46.2000007629395,11.5156669616699,140.571548461914,0,0,0,0,32,32
18:13:35 03-09-2025,139.857269287109,0,139.857269287109,0,0,43.9000015258789,11.5232982635498,140.461669921875,0,0,0,0,32,32
18:14:35 03-09-2025,139.802322387695,0,139.802322387695,0,0,44.5999984741211,11.50803565979,140.516616821289,0,0,0,0,32,32
18:15:35 03-09-2025,140.077041625977,0,140.077041625977,0,0,46.2999992370605,11.5156669616699,140.571548461914,0,0,0,0,32,32
18:16:35 03-09-2025,140.131988525391,0,140.131988525391,0,0,45.9000015258789,11.5004043579102,140.626495361328,0,0,0,0,32,32
18:17:35 03-09-2025,140.406723022461,0,140.406723022461,0,0,44.4000015258789,11.50803565979,140.681442260742,0,0,0,0,32,32
18:18:35 03-09-2025,140.461669921875,0,140.461669921875,0,0,45.5,11.5004043579102,140.736389160156,0,0,0,0,32,32
18:19:35 03-09-2025,140.186935424805,0,140.186935424805,0,0,41.7999992370605,11.4622478485107,140.901229858398,0,0,0,140.901229858398,32,32
18:20:35 03-09-2025,140.736389160156,0,140.736389160156,0,0,25.2999992370605,11.6148738861084,140.79133605957,0,0,0,140.681442260742,32,32
18:21:35 03-09-2025,139.967163085938,0,139.967163085938,0,0,45.2999992370605,11.5996112823486,140.681442260742,0,0,0,140.681442260742,32,32
18:22:36 03-09-2025,140.296829223633,0,140.296829223633,0,0,37.2999992370605,11.5614547729492,140.681442260742,0,0,0,140.626495361328,32,32
18:23:36 03-09-2025,140.351776123047,0,140.351776123047,0,0,24.3999996185303,11.5232982635498,140.846282958984,0,0,0,140.846282958984,32,32
18:24:36 03-09-2025,140.406723022461,0,0,0,0,33.9000015258789,11.4927730560303,140.956176757813,0,140.956176757813,0,0,32,32
18:25:36 03-09-2025,56.1209335327148,0,0,0,0,54.5999984741211,18.9790782928467,66.8352279663086,0,66.7802886962891,0,0,32,32
18:26:36 03-09-2025,49.3626899719238,0,0,0,0,51.5,18.9790782928467,65.6813812255859,0,65.736328125,0,0,32,32
18:27:36 03-09-2025,46.505542755127,0,0,0,0,49.7999992370605,18.9790782928467,68.0440216064453,0,68.0440216064453,0,0,32,32
18:28:36 03-09-2025,45.4615859985352,0,0,0,0,53.2999992370605,18.9485530853271,64.0879745483398,0,64.0330276489258,0,0,32,32
18:29:36 03-09-2025,44.9670791625977,44.9670791625977,0,0,0,55.5,18.9638156890869,61.1758880615234,0,0,0,0,32,32
18:30:36 03-09-2025,110.077026367188,110.077026367188,0,0,0,40.5999984741211,2.77782821655273,108.098999023438,0,0,0,0,32,32
18:31:36 03-09-2025,113.538566589355,113.538566589355,0,0,0,41.7999992370605,3.88436603546143,113.153953552246,0,0,0,0,32,32
18:32:36 03-09-2025,114.52758026123,114.52758026123,0,0,0,40.7000007629395,5.43352031707764,114.52758026123,0,0,0,0,32,32
18:33:36 03-09-2025,114.362739562988,114.362739562988,0,0,0,39.7000007629395,6.80715465545654,114.362739562988,0,0,0,0,32,32
18:34:36 03-09-2025,113.868232727051,113.868232727051,0,0,0,42,7.70001602172852,114.088020324707,0,0,0,0,32,32
18:35:36 03-09-2025,113.099006652832,113.099006652832,0,0,0,43.7999992370605,8.24946975708008,113.483619689941,0,0,0,0,32,32
18:36:36 03-09-2025,112.494606018066,112.494606018066,0,0,0,42.9000015258789,8.64629745483398,113.153953552246,0,0,0,0,32,32
18:37:36 03-09-2025,112.54955291748,112.54955291748,0,0,0,42.0999984741211,8.90576171875,112.769332885742,0,0,0,0,32,32
18:38:36 03-09-2025,112.659446716309,112.659446716309,0,0,0,40.0999984741211,9.08891296386719,112.714385986328,0,0,0,0,32,32
18:39:36 03-09-2025,112.000099182129,112.000099182129,0,0,0,40.7999992370605,9.22627639770508,112.164939880371,0,0,0,0,32,32
18:40:36 03-09-2025,112.329772949219,112.329772949219,0,0,0,43.4000015258789,9.33311462402344,112.164939880371,0,0,0,0,32,32
18:41:36 03-09-2025,111.670433044434,111.835266113281,0,0,0,40,9.38653373718262,111.945159912109,0,0,0,0,32,32
18:42:36 03-09-2025,111.945159912109,111.945159912109,0,0,0,39.9000015258789,9.4399528503418,112.055046081543,0,0,0,0,32,32
18:43:36 03-09-2025,111.890213012695,111.890213012695,0,0,0,43.0999984741211,9.48574066162109,111.945159912109,0,0,0,0,32,32
18:44:36 03-09-2025,112.219886779785,0,0,0,112.219886779785,42,9.50863456726074,111.780319213867,0,0,0,0,32,32
18:45:36 03-09-2025,126.945175170898,0,0,0,126.945175170898,34.4000015258789,10.4549160003662,126.670440673828,0,0,0,0,32,32
18:46:36 03-09-2025,128.923187255859,0,0,0,128.923187255859,34.2999992370605,11.187520980835,129.637481689453,0,0,0,0,32,32
18:47:36 03-09-2025,129.582534790039,0,0,0,129.582534790039,35.0999984741211,11.9277572631836,131.066055297852,0,0,0,0,32,32
18:48:36 03-09-2025,130.681442260742,0,0,0,130.681442260742,33.5,12.6603622436523,131.83528137207,0,0,0,0,32,32
18:49:36 03-09-2025,131.725387573242,0,0,0,131.725387573242,32.5,13.2784976959229,132.879241943359,0,0,0,0,32,32
18:50:36 03-09-2025,132.274841308594,0,0,0,132.274841308594,35,13.7592678070068,133.373748779297,0,0,0,0,32,32
18:51:36 03-09-2025,132.659454345703,0,0,0,132.659454345703,33.7999992370605,14.2095146179199,133.868255615234,0,0,0,0,32,32
18:52:36 03-09-2025,132.934188842773,0,0,0,133.208908081055,35.7000007629395,14.4689788818359,134.307815551758,0,0,0,0,32,32
18:53:36 03-09-2025,132.989135742188,0,0,0,132.989135742188,34.4000015258789,14.6826553344727,134.747375488281,0,0,0,0,32,32
18:54:36 03-09-2025,133.263854980469,0,0,0,133.263854980469,37.2000007629395,14.85817527771,135.131988525391,0,0,0,0,32,32
18:55:36 03-09-2025,134.142974853516,0,0,0,134.142974853516,32.5999984741211,15.0031700134277,135.571548461914,0,0,0,0,32,32
18:56:36 03-09-2025,133.81330871582,0,0,0,133.868255615234,33.0999984741211,15.1481647491455,135.736389160156,0,0,0,0,32,32
18:57:36 03-09-2025,134.362762451172,0,0,0,134.417709350586,33.9000015258789,15.2626342773438,135.681442260742,0,0,0,0,32,32
18:58:36 03-09-2025,135.241882324219,0,0,0,135.131988525391,36,15.3160533905029,136.066055297852,0,0,0,0,32,32
18:59:36 03-09-2025,135.571548461914,0,0,0,135.022094726563,36.5999984741211,15.3694725036621,136.011108398438,0,0,0,0,32,32
19:00:36 03-09-2025,134.142974853516,0,0,0,134.142974853516,36.4000015258789,15.4686794281006,136.011108398438,0,0,0,0,32,32
19:01:37 03-09-2025,134.802322387695,0,0,0,134.802322387695,32.9000015258789,15.3999977111816,136.121002197266,0,0,0,0,32,32
19:02:37 03-09-2025,135.241882324219,0,0,0,135.241882324219,34.5,15.4457855224609,136.395721435547,0,0,0,0,32,32
19:03:37 03-09-2025,134.747375488281,0,0,0,134.747375488281,37,15.5449924468994,136.230895996094,0,0,0,0,32,32
19:04:37 03-09-2025,135.186935424805,0,0,0,135.186935424805,34.9000015258789,15.5068359375,136.450668334961,0,0,0,0,32,32
19:05:37 03-09-2025,134.252868652344,0,0,0,134.252868652344,36.4000015258789,15.5755176544189,136.505615234375,0,0,0,0,32,32
19:06:37 03-09-2025,135.186935424805,0,0,0,135.186935424805,34.5999984741211,15.636568069458,136.340774536133,0,0,0,0,32,32
19:07:37 03-09-2025,134.692428588867,0,0,0,134.692428588867,32.7999992370605,15.5984115600586,136.17594909668,0,0,0,0,32,32
19:08:37 03-09-2025,135.461654663086,0,0,0,135.461654663086,35.7000007629395,15.6213054656982,136.230895996094,0,0,0,0,32,32
19:09:37 03-09-2025,135.241882324219,0,0,135.241882324219,0,31.1000003814697,15.6976184844971,136.285842895508,0,0,0,0,32,32
19:10:37 03-09-2025,131.780334472656,0,0,131.780334472656,0,44.2000007629395,5.04432392120361,131.890228271484,0,0,0,0,32,32
19:11:37 03-09-2025,134.252868652344,0,0,134.252868652344,0,45.9000015258789,7.41002750396729,134.362762451172,0,0,0,0,32,32
19:12:37 03-09-2025,134.692428588867,0,0,134.692428588867,0,45.7000007629395,8.64629745483398,134.967147827148,0,0,0,0,32,32
19:13:37 03-09-2025,135.296829223633,0,0,135.296829223633,0,41,9.46284675598145,135.241882324219,0,0,0,0,32,32
19:14:37 03-09-2025,135.626495361328,0,0,135.626495361328,0,43.7000007629395,10.1572952270508,135.79133605957,0,0,0,0,32,32
19:15:37 03-09-2025,135.736389160156,0,0,135.736389160156,0,45.0999984741211,10.6762237548828,135.901214599609,0,0,0,0,32,32
19:16:37 03-09-2025,135.79133605957,0,0,135.79133605957,0,46.4000015258789,11.1341018676758,136.011108398438,0,0,0,0,32,32
19:17:37 03-09-2025,136.230895996094,0,0,136.230895996094,0,41.7000007629395,11.4317226409912,136.230895996094,0,0,0,0,32,32
19:18:37 03-09-2025,136.066055297852,0,0,136.066055297852,0,43.7000007629395,11.706449508667,136.121002197266,0,0,0,0,32,32
19:19:37 03-09-2025,136.230895996094,0,0,136.230895996094,0,44.9000015258789,11.965913772583,136.285842895508,0,0,0,0,32,32
19:20:37 03-09-2025,136.560562133789,0,0,136.560562133789,0,45.7000007629395,12.1566963195801,136.395721435547,0,0,0,0,32,32
19:21:37 03-09-2025,136.615509033203,0,0,136.615509033203,0,42.9000015258789,12.3245849609375,136.725402832031,0,0,0,0,32,32
19:22:37 03-09-2025,135.846282958984,0,0,135.846282958984,0,42.9000015258789,12.4543170928955,136.340774536133,0,0,0,0,32,32
19:23:37 03-09-2025,136.560562133789,0,0,136.670455932617,0,44.5999984741211,12.5764179229736,136.505615234375,0,0,0,0,32,32
19:24:37 03-09-2025,136.011108398438,0,0,136.011108398438,0,43.7000007629395,12.683256149292,136.395721435547,0,0,0,0,32,32
19:25:37 03-09-2025,136.615509033203,0,0,136.615509033203,0,43.5999984741211,12.7672004699707,136.505615234375,0,0,0,0,32,32
19:26:37 03-09-2025,135.956161499023,0,0,135.956161499023,0,41.7000007629395,12.8587760925293,136.450668334961,0,0,0,0,32,32
19:27:37 03-09-2025,136.670455932617,0,0,136.505615234375,0,44.7999992370605,12.9350891113281,136.780349731445,0,0,0,0,32,32
19:28:37 03-09-2025,135.846282958984,0,0,135.846282958984,0,42.2000007629395,12.9885082244873,136.340774536133,0,0,0,0,32,32
19:29:37 03-09-2025,136.285842895508,0,0,136.285842895508,0,45.5,13.0648212432861,136.450668334961,0,0,0,0,32,32
19:30:37 03-09-2025,135.901214599609,0,0,135.901214599609,0,44.7000007629395,13.1182403564453,136.395721435547,0,0,0,0,32,32
19:31:37 03-09-2025,136.230895996094,0,0,136.230895996094,0,45.2999992370605,13.1716594696045,136.340774536133,0,0,0,0,32,32
19:32:37 03-09-2025,136.615509033203,0,0,136.615509033203,0,44.4000015258789,13.2098159790039,136.450668334961,0,0,0,0,32,32
19:33:37 03-09-2025,136.121002197266,0,0,136.121002197266,0,44.7999992370605,13.2403411865234,136.340774536133,0,0,0,0,32,32
19:34:37 03-09-2025,136.395721435547,0,0,136.395721435547,0,44.2999992370605,13.2861289978027,136.450668334961,136.615509033203,0,0,0,32,32
19:35:37 03-09-2025,136.395721435547,0,0,136.395721435547,0,36.7000007629395,13.3929653167725,136.670455932617,136.615509033203,0,0,0,32,32
19:36:37 03-09-2025,136.450668334961,0,0,136.450668334961,0,38.7000007629395,13.4082279205322,136.670455932617,136.83528137207,0,0,0,32,32
19:37:37 03-09-2025,136.450668334961,0,0,136.450668334961,0,32.5,13.4005966186523,136.670455932617,136.670455932617,0,0,0,32,32
19:38:37 03-09-2025,136.450668334961,0,0,136.450668334961,0,28.2000007629395,13.3929653167725,136.780349731445,136.725402832031,0,0,0,32,32
19:39:37 03-09-2025,136.066055297852,0,0,136.066055297852,0,31.2999992370605,13.4082279205322,136.560562133789,136.560562133789,0,0,0,32,32
19:40:37 03-09-2025,136.83528137207,0,0,136.83528137207,0,28.6000003814697,13.4158592224121,136.725402832031,136.670455932617,0,0,0,32,32
19:41:37 03-09-2025,135.956161499023,0,0,135.956161499023,0,36.7000007629395,13.4158592224121,136.725402832031,136.725402832031,0,0,0,32,32
19:42:37 03-09-2025,136.725402832031,0,0,136.340774536133,0,25.3999996185303,13.423490524292,136.560562133789,136.505615234375,0,0,0,32,32
19:43:37 03-09-2025,136.230895996094,0,0,136.230895996094,0,33.7000007629395,13.4311218261719,136.615509033203,136.615509033203,0,0,0,32,32
19:44:37 03-09-2025,136.395721435547,0,136.395721435547,0,0,40,13.4540157318115,136.615509033203,0,0,0,0,32,32
19:45:37 03-09-2025,108.703399658203,0,108.703399658203,0,0,48.5,4.43381977081299,109.307792663574,0,0,0,0,32,32
19:46:38 03-09-2025,111.835266113281,0,111.835266113281,0,0,46.2999992370605,6.92162418365479,112.824279785156,0,0,0,0,32,32
19:47:38 03-09-2025,114.692413330078,0,114.692413330078,0,0,47.2000007629395,8.62340354919434,115.956146240234,0,0,0,0,32,32
19:48:38 03-09-2025,119.033081054688,0,119.033081054688,0,0,46.5999984741211,9.72231101989746,119.362747192383,0,0,0,0,32,32
19:49:38 03-09-2025,122.604507446289,0,122.934173583984,0,0,46.7000007629395,10.2946586608887,122.989120483398,0,0,0,0,32,32
19:50:38 03-09-2025,125.022094726563,0,125.022094726563,0,0,44.7999992370605,10.6762237548828,125.571548461914,0,0,0,0,32,32
19:51:38 03-09-2025,127.494613647461,0,127.494613647461,0,0,43.9000015258789,10.9051628112793,127.879241943359,0,0,0,0,32,32
19:52:38 03-09-2025,129.802322387695,0,129.802322387695,0,0,47.5,11.057788848877,130.077041625977,0,0,0,0,32,32
19:53:38 03-09-2025,131.230880737305,0,131.230880737305,0,0,45.4000015258789,11.1722583770752,131.505615234375,0,0,0,0,32,32
19:54:38 03-09-2025,132.274841308594,0,132.274841308594,0,0,45.4000015258789,11.248571395874,132.934188842773,0,0,0,0,32,32
19:55:38 03-09-2025,133.868255615234,0,133.868255615234,0,0,44.9000015258789,11.2943592071533,134.142974853516,0,0,0,0,32,32
19:56:38 03-09-2025,135.296829223633,0,135.296829223633,0,0,41.7000007629395,11.3248844146729,135.296829223633,0,0,0,0,32,32
19:57:38 03-09-2025,135.681442260742,0,135.681442260742,0,0,41.7000007629395,11.3706722259521,136.011108398438,0,0,0,0,32,32
19:58:38 03-09-2025,136.285842895508,0,136.285842895508,0,0,47.9000015258789,11.3935661315918,136.615509033203,0,0,0,0,32,32
19:59:38 03-09-2025,136.725402832031,0,136.725402832031,0,0,45,11.4088287353516,137.110015869141,0,0,0,0,32,32
20:00:38 03-09-2025,136.615509033203,0,136.615509033203,0,0,45.4000015258789,11.4164600372314,137.49462890625,0,0,0,0,32,32
20:01:38 03-09-2025,137.549575805664,0,137.549575805664,0,0,46.2999992370605,11.4164600372314,137.879241943359,0,0,0,0,32,32
20:02:38 03-09-2025,137.769348144531,0,137.769348144531,0,0,42.4000015258789,11.3706722259521,138.318801879883,0,0,0,0,32,32
20:03:38 03-09-2025,137.934188842773,0,138.044082641602,0,0,44.2999992370605,11.4393539428711,138.593536376953,0,0,0,0,32,32
20:04:38 03-09-2025,138.15397644043,0,138.15397644043,0,0,47.7999992370605,11.4775104522705,138.923202514648,0,0,0,0,32,32
20:05:38 03-09-2025,138.868255615234,0,138.868255615234,0,0,45.4000015258789,11.4698791503906,139.088043212891,0,0,0,0,32,32
20:06:38 03-09-2025,138.593536376953,0,138.593536376953,0,0,44.4000015258789,11.4698791503906,139.252868652344,0,0,0,0,32,32
20:07:38 03-09-2025,139.033096313477,0,139.033096313477,0,0,46.4000015258789,11.4927730560303,139.417709350586,0,0,0,0,32,32
20:08:38 03-09-2025,138.758361816406,0,138.758361816406,0,0,47.0999984741211,11.5004043579102,139.47265625,0,0,0,0,32,32
20:09:38 03-09-2025,139.033096313477,0,139.033096313477,0,0,45.0999984741211,11.4698791503906,139.747375488281,0,0,0,0,32,32
20:10:38 03-09-2025,138.978149414063,0,138.978149414063,0,0,44.5999984741211,11.4775104522705,139.747375488281,0,0,0,0,32,32
20:11:38 03-09-2025,139.088043212891,0,139.088043212891,0,0,44.7000007629395,11.4927730560303,139.857269287109,0,0,0,0,32,32
20:12:38 03-09-2025,139.19792175293,0,139.19792175293,0,0,42.2000007629395,11.5004043579102,139.967163085938,0,0,0,0,32,32
20:13:38 03-09-2025,139.692428588867,0,139.692428588867,0,0,45.2999992370605,11.50803565979,140.241882324219,0,0,0,0,32,32
20:14:38 03-09-2025,139.802322387695,0,139.637481689453,0,0,47.7000007629395,11.4927730560303,140.241882324219,0,0,0,0,32,32
20:15:38 03-09-2025,139.362762451172,0,139.362762451172,0,0,46,11.50803565979,140.022109985352,0,0,0,0,32,32
20:16:38 03-09-2025,139.802322387695,0,139.802322387695,0,0,47.7000007629395,11.5004043579102,140.131988525391,0,0,0,0,32,32
20:17:38 03-09-2025,140.077041625977,0,140.077041625977,0,0,44,11.5156669616699,140.296829223633,0,0,0,0,32,32
20:18:38 03-09-2025,140.241882324219,0,140.241882324219,0,0,42.9000015258789,11.5156669616699,140.351776123047,0,0,0,0,32,32
20:19:38 03-09-2025,139.802322387695,0,139.802322387695,0,0,46.9000015258789,11.50803565979,140.241882324219,0,0,0,0,32,32
20:20:38 03-09-2025,139.912216186523,0,139.912216186523,0,0,44.9000015258789,11.5004043579102,140.351776123047,0,0,0,0,32,32
20:21:38 03-09-2025,139.802322387695,0,139.802322387695,0,0,46.9000015258789,11.5232982635498,140.351776123047,0,0,0,0,32,32
20:22:38 03-09-2025,139.857269287109,0,139.857269287109,0,0,46.7999992370605,11.446985244751,140.241882324219,0,0,0,0,32,32
20:23:38 03-09-2025,139.582550048828,0,139.582550048828,0,0,45.5,11.5156669616699,140.406723022461,0,0,0,0,32,32
20:24:38 03-09-2025,139.417709350586,0,139.417709350586,0,0,45.4000015258789,11.5156669616699,140.296829223633,0,0,0,140.296829223633,32,32
20:25:38 03-09-2025,139.527603149414,0,139.527603149414,0,0,23.8999996185303,11.6225051879883,140.241882324219,0,0,0,140.296829223633,32,32
20:26:38 03-09-2025,140.077041625977,0,140.077041625977,0,0,23.8999996185303,11.6225051879883,140.406723022461,0,0,0,140.406723022461,32,32
20:27:38 03-09-2025,139.527603149414,0,139.527603149414,0,0,24.8999996185303,11.576717376709,140.351776123047,0,0,0,140.406723022461,32,32
20:28:38 03-09-2025,139.747375488281,0,139.802322387695,0,0,34.0999984741211,11.5538234710693,140.406723022461,0,0,0,140.461669921875,32,32
20:29:38 03-09-2025,139.033096313477,0,0,0,0,21.3999996185303,11.5309295654297,140.077041625977,0,140.077041625977,0,0,32,32
20:30:38 03-09-2025,54.1429138183594,0,0,0,0,50.0999984741211,18.9638156890869,65.9011611938477,0,65.9011611938477,0,0,32,32
